OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
51-7032,"Patternmakers, Wood",detailed,190,17.9,29.21,60750,4.7,15.57,21.73,31.31,36.39,39.93,32380,45210,65120,75690,83050,,
51-7040,"Woodworking Machine Setters, Operators, and Tenders",broad,123560,1.7,16.08,33440,0.5,10.66,12.83,15.35,18.79,23.03,22180,26680,31920,39090,47900,,
51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",detailed,48400,2.5,16.01,33290,0.6,10.42,12.72,15.17,18.76,23.12,21680,26450,31560,39010,48080,,
51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,75160,2.1,16.13,33540,0.6,10.81,12.91,15.46,18.81,22.97,22490,26840,32160,39130,47780,,
51-7090,Miscellaneous Woodworkers,broad,7300,6.7,17.17,35710,1.5,10.81,12.72,16.17,20.54,25.87,22480,26450,33630,42720,53810,,
51-7099,"Woodworkers, All Other",detailed,7300,6.7,17.17,35710,1.5,10.81,12.72,16.17,20.54,25.87,22480,26450,33630,42720,53810,,
51-8000,Plant and System Operators,minor,297000,1.1,31.48,65490,0.4,16.79,22.13,30.07,40.07,49.16,34920,46030,62540,83340,102260,,
51-8010,"Power Plant Operators, Distributors, and Dispatchers",broad,48210,2.4,41.69,86720,0.5,24.84,33.57,42.83,50.01,58.41,51670,69820,89090,104020,121490,,
51-8011,Nuclear Power Reactor Operators,detailed,5310,5.8,50.23,104470,1.1,36.71,43.56,50.02,58.23,64.02,76360,90600,104040,121120,133170,,
51-8012,Power Distributors and Dispatchers,detailed,9940,3.7,44.84,93260,0.7,28.1,36.47,45.72,52.53,62.03,58450,75850,95100,109260,129010,,
51-8013,Power Plant Operators,detailed,32960,3.1,39.37,81890,0.6,23.12,31.39,40.7,48.02,53.59,48090,65300,84650,99890,111470,,
51-8020,Stationary Engineers and Boiler Operators,broad,29550,2.2,32.77,68170,1.0,19.56,25.31,31.09,39.13,49.8,40680,52650,64680,81390,103580,,
51-8021,Stationary Engineers and Boiler Operators,detailed,29550,2.2,32.77,68170,1.0,19.56,25.31,31.09,39.13,49.8,40680,52650,64680,81390,103580,,
51-8030,Water and Wastewater Treatment Plant and System Operators,broad,119380,1.1,24.95,51890,0.5,14.29,18.19,23.6,30.24,38.28,29730,37830,49090,62890,79620,,
51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,119380,1.1,24.95,51890,0.5,14.29,18.19,23.6,30.24,38.28,29730,37830,49090,62890,79620,,
51-8090,Miscellaneous Plant and System Operators,broad,99870,2.6,33.99,70700,0.7,20.07,26.06,34.04,41.85,48.99,41740,54210,70800,87050,101900,,
51-8091,Chemical Plant and System Operators,detailed,29710,5.9,31.47,65460,1.4,18.35,23.29,31.71,39.12,46.09,38160,48430,65960,81360,95860,,
51-8092,Gas Plant Operators,detailed,14990,4.8,35.24,73290,1.1,21.39,27.34,35.08,42.12,50.85,44490,56870,72970,87610,105770,,
51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,40480,4.2,37.31,77610,1.1,23.76,29.85,37.9,45.59,50.23,49420,62090,78840,94830,104470,,
51-8099,"Plant and System Operators, All Other",detailed,14680,4.2,28.65,59600,0.9,16.94,21.79,28.35,34.26,40.29,35220,45320,58960,71270,83810,,
51-9000,Other Production Occupations,minor,2466480,0.5,19.48,40510,0.2,11.97,14.15,17.89,23.37,29.9,24890,29430,37200,48620,62200,,
51-9010,"Chemical Processing Machine Setters, Operators, and Tenders",broad,141000,2.1,24.58,51120,0.7,14.05,17.54,23.02,30.56,38.29,29230,36480,47880,63560,79650,,
51-9011,Chemical Equipment Operators and Tenders,detailed,93060,2.8,25.64,53330,0.8,14.52,18.36,24.29,32.04,39.29,30200,38200,50510,66650,81730,,
51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,47930,2.9,22.52,46850,1.0,13.42,16.46,20.72,26.88,34.72,27910,34230,43100,55900,72220,,
51-9020,"Crushing, Grinding, Polishing, Mixing, and Blending Workers",broad,172710,1.8,19.28,40110,0.4,12.55,14.7,18.2,23.07,28.38,26110,30580,37860,47990,59030,,
51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,32460,2.9,19.85,41290,0.7,12.79,15.16,18.93,23.78,28.98,26610,31520,39370,49470,60280,,
51-9022,"Grinding and Polishing Workers, Hand",detailed,24050,4.0,16.53,34380,0.9,11.23,13.06,15.26,18.9,23.93,23360,27170,31750,39310,49770,,
51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,116190,2.4,19.69,40960,0.5,12.85,15.17,18.6,23.47,28.84,26720,31550,38690,48820,60000,,
51-9030,Cutting Workers,broad,60740,2.3,18.12,37690,0.5,12.33,14.25,17.46,21.53,25.25,25640,29640,36320,44780,52510,,
51-9031,"Cutters and Trimmers, Hand",detailed,7980,5.6,16.44,34190,1.2,11.0,12.87,15.21,18.82,24.42,22880,26770,31630,39150,50800,,
51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,52760,2.5,18.37,38220,0.5,12.61,14.56,17.78,21.86,25.31,26230,30290,36980,45470,52650,,
51-9040,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",broad,63730,2.4,18.48,38440,0.7,12.42,14.32,17.58,22.12,26.58,25830,29780,36560,46010,55300,,
51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,63730,2.4,18.48,38440,0.7,12.42,14.32,17.58,22.12,26.58,25830,29780,36560,46010,55300,,
51-9050,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",broad,16880,3.4,20.15,41910,0.8,12.99,15.71,19.56,24.23,28.99,27010,32670,40670,50390,60310,,
51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",detailed,16880,3.4,20.15,41910,0.8,12.99,15.71,19.56,24.23,28.99,27010,32670,40670,50390,60310,,
51-9060,"Inspectors, Testers, Sorters, Samplers, and Weighers",broad,549200,0.7,21.43,44580,0.4,12.62,15.31,19.45,25.72,32.8,26240,31840,40460,53500,68220,,
51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,549200,0.7,21.43,44580,0.4,12.62,15.31,19.45,25.72,32.8,26240,31840,40460,53500,68220,,
51-9070,Jewelers and Precious Stone and Metal Workers,broad,18650,4.6,23.1,48050,2.5,12.53,15.7,20.14,27.27,37.18,26050,32650,41900,56730,77330,,
51-9071,Jewelers and Precious Stone and Metal Workers,detailed,18650,4.6,23.1,48050,2.5,12.53,15.7,20.14,27.27,37.18,26050,32650,41900,56730,77330,,
51-9080,Dental and Ophthalmic Laboratory Technicians and Medical Appliance Technicians,broad,70650,2.2,20.25,42130,0.7,12.39,14.68,18.57,24.16,30.73,25770,30530,38620,50250,63910,,
51-9081,Dental Laboratory Technicians,detailed,30800,3.1,21.75,45230,1.0,13.01,15.61,20.24,26.14,32.22,27060,32480,42110,54380,67010,,
51-9082,Medical Appliance Technicians,detailed,13710,5.1,21.94,45630,1.2,13.03,16.03,20.07,26.08,33.58,27100,33350,41750,54240,69850,,
51-9083,Ophthalmic Laboratory Technicians,detailed,26140,4.4,17.62,36640,1.0,11.6,13.6,16.56,20.1,24.82,24120,28290,34440,41810,51630,,
51-9110,Packaging and Filling Machine Operators and Tenders,broad,370910,1.3,16.94,35220,0.4,11.38,13.21,15.69,19.54,24.56,23670,27490,32640,40640,51080,,
51-9111,Packaging and Filling Machine Operators and Tenders,detailed,370910,1.3,16.94,35220,0.4,11.38,13.21,15.69,19.54,24.56,23670,27490,32640,40640,51080,,
51-9120,Painting Workers,broad,149370,1.4,20.08,41770,0.5,12.79,15.12,18.63,23.57,29.62,26600,31440,38740,49030,61610,,
51-9123,"Painting, Coating, and Decorating Workers",detailed,11860,4.1,18.05,37540,1.2,11.42,13.48,16.72,21.2,26.62,23760,28030,34780,44090,55380,,
51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,137510,1.5,20.26,42140,0.6,12.93,15.3,18.78,23.72,29.81,26890,31820,39060,49330,62010,,
51-9140,Semiconductor Processing Technicians,broad,31080,7.5,21.74,45210,2.5,13.61,16.0,19.47,26.11,33.81,28320,33280,40500,54320,70320,,
51-9141,Semiconductor Processing Technicians,detailed,31080,7.5,21.74,45210,2.5,13.61,16.0,19.47,26.11,33.81,28320,33280,40500,54320,70320,,
51-9150,Photographic Process Workers and Processing Machine Operators,broad,8880,8.2,18.94,39390,1.6,11.47,13.53,16.69,23.01,29.78,23850,28140,34720,47870,61950,,
51-9151,Photographic Process Workers and Processing Machine Operators,detailed,8880,8.2,18.94,39390,1.6,11.47,13.53,16.69,23.01,29.78,23850,28140,34720,47870,61950,,
51-9160,Computer Numerically Controlled Tool Operators and Programmers,broad,174650,1.5,22.47,46740,0.4,14.12,17.03,21.26,26.57,32.18,29370,35430,44210,55270,66930,,
51-9161,Computer Numerically Controlled Tool Operators,detailed,149120,1.6,21.3,44300,0.5,13.82,16.59,20.32,25.05,30.51,28750,34500,42260,52090,63460,,
51-9162,Computer Numerically Controlled Tool Programmers,detailed,25530,2.9,29.33,61010,0.8,18.14,22.17,27.76,34.67,42.72,37730,46110,57740,72100,88860,,
51-9190,Miscellaneous Production Workers,broad,638030,1.0,17.15,35660,0.3,10.79,13.01,15.67,20.02,25.37,22440,27060,32580,41650,52760,,
51-9191,Adhesive Bonding Machine Operators and Tenders,detailed,12400,4.0,18.1,37640,1.2,12.14,14.14,17.44,21.65,24.98,25250,29410,36280,45030,51960,,
51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",detailed,14060,3.4,16.64,34600,0.8,11.57,13.33,15.49,19.11,23.91,24060,27720,32230,39750,49740,,
51-9193,Cooling and Freezing Equipment Operators and Tenders,detailed,8020,4.5,19.05,39610,1.1,12.59,14.39,18.1,23.19,28.02,26190,29920,37650,48230,58290,,
51-9194,Etchers and Engravers,detailed,9490,7.4,16.94,35230,2.1,10.4,12.32,15.28,20.23,26.51,21620,25630,31790,42090,55140,,
51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,41660,3.1,17.97,37370,0.8,12.26,14.03,17.04,21.02,25.62,25490,29190,35440,43710,53290,,
51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,99890,2.5,19.94,41480,0.9,12.57,15.06,19.15,24.04,29.57,26150,31320,39820,50000,61510,,
51-9197,Tire Builders,detailed,18820,6.3,22.11,45980,1.9,14.36,17.36,22.25,27.44,30.3,29860,36100,46270,57070,63030,,
51-9198,Helpers--Production Workers,detailed,239340,1.7,15.39,32000,0.4,10.43,12.47,14.66,17.96,21.72,21700,25930,30500,37360,45180,,
51-9199,"Production Workers, All Other",detailed,194360,2.1,17.13,35620,0.6,10.28,12.41,15.1,19.76,26.28,21380,25810,31420,41100,54660,,
53-0000,Transportation and Material Moving Occupations,major,12163360,0.3,19.08,39680,0.3,10.81,13.02,16.38,22.32,30.32,22490,27070,34080,46430,63050,,
53-1000,Supervisors of Transportation and Material Moving Workers,minor,487450,0.6,28.04,58330,0.2,16.46,19.9,26.37,34.06,42.04,34240,41400,54840,70840,87450,,
53-1040,First-Line Supervisors of Transportation and Material Moving Workers,broad,487450,0.6,28.04,58330,0.2,16.46,19.9,26.37,34.06,42.04,34240,41400,54840,70840,87450,,
53-1041,Aircraft Cargo Handling Supervisors,detailed,10020,6.9,28.66,59620,1.7,17.27,20.4,25.77,36.83,41.6,35920,42430,53610,76600,86530,,
53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,477430,0.6,28.03,58300,0.2,16.45,19.89,26.38,33.96,42.06,34210,41370,54870,70630,87480,,
53-2000,Air Transportation Workers,minor,269710,2.3,,111420,2.4,,,,,,37530,56970,81100,136820,0,True,
53-2010,Aircraft Pilots and Flight Engineers,broad,120670,2.3,,163480,3.5,,,,,,63840,90470,130440,0,0,True,
53-2011,"Airline Pilots, Copilots, and Flight Engineers",detailed,83550,3.2,,186870,3.7,,,,,,80920,106530,160970,0,0,True,
53-2012,Commercial Pilots,detailed,37120,2.8,,110830,3.2,,,,,,47570,67070,93300,132850,200920,True,
53-2020,Air Traffic Controllers and Airfield Operations Specialists,broad,32780,1.2,50.54,105120,1.9,17.76,31.21,47.91,72.35,84.61,36930,64910,99640,150490,176000,,
53-2021,Air Traffic Controllers,detailed,22190,0.9,61.27,127440,0.6,34.98,43.73,62.7,77.8,88.84,72760,90950,130420,161820,184780,,
53-2022,Airfield Operations Specialists,detailed,10590,3.0,28.06,58360,3.3,13.78,17.08,24.68,35.78,47.49,28660,35530,51330,74430,98770,,
53-2030,Flight Attendants,broad,116260,3.2,,59150,1.9,,,,,,30930,43080,59050,71550,84790,True,
53-2031,Flight Attendants,detailed,116260,3.2,,59150,1.9,,,,,,30930,43080,59050,71550,84790,True,
53-3000,Motor Vehicle Operators,minor,3976410,0.5,20.56,42770,0.2,10.94,14.45,19.52,25.23,31.92,22760,30050,40600,52470,66390,,
53-3010,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",broad,14120,4.8,14.76,30700,1.9,9.93,11.36,13.43,15.81,19.92,20660,23620,27930,32880,41440,,
53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",detailed,14120,4.8,14.76,30700,1.9,9.93,11.36,13.43,15.81,19.92,20660,23620,27930,32880,41440,,
53-3030,Driver/Sales Workers and Truck Drivers,broad,3148070,0.5,21.25,44200,0.2,11.35,15.23,20.4,25.92,32.65,23600,31680,42430,53920,67900,,
53-3031,Driver/Sales Workers,detailed,420890,2.2,15.32,31870,0.6,8.94,10.01,13.44,19.1,24.48,18600,20830,27960,39730,50910,,
53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,1797710,0.7,23.42,48710,0.2,14.74,18.2,22.66,27.89,33.41,30660,37850,47130,58010,69480,,
53-3033,Light Truck Drivers,detailed,929470,0.9,19.74,41050,0.4,10.8,13.26,17.81,24.45,33.69,22470,27580,37050,50850,70080,,
53-3050,Passenger Vehicle Drivers,broad,762820,1.3,17.93,37300,0.7,9.88,12.95,16.67,21.77,27.86,20540,26940,34670,45290,57950,,
53-3052,"Bus Drivers, Transit and Intercity",detailed,162850,2.7,23.13,48110,2.0,13.62,16.9,22.07,29.15,34.98,28330,35160,45900,60630,72750,,
53-3058,"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity",detailed,599980,1.5,16.52,34360,0.5,9.53,12.23,15.54,19.74,24.51,19830,25440,32320,41060,50970,,
53-3090,Miscellaneous Motor Vehicle Operators,broad,51390,3.5,19.33,40200,1.5,10.28,12.67,17.87,25.0,30.4,21380,26350,37170,52000,63230,,
53-3099,"Motor Vehicle Operators, All Other",detailed,51390,3.5,19.33,40200,1.5,10.28,12.67,17.87,25.0,30.4,21380,26350,37170,52000,63230,,
53-4000,Rail Transportation Workers,minor,114040,6.1,31.42,65360,0.9,19.54,25.51,30.97,37.77,43.27,40640,53050,64410,78560,90010,,
53-4010,Locomotive Engineers and Operators,broad,41690,7.3,33.15,68960,1.5,20.16,25.79,33.58,40.24,46.32,41940,53640,69850,83700,96340,,
53-4011,Locomotive Engineers,detailed,37110,8.2,33.97,70660,1.5,20.95,26.9,34.55,40.73,46.84,43580,55960,71870,84720,97430,,
53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",detailed,4580,10.9,26.54,55200,1.8,17.3,20.35,24.86,31.24,38.95,35980,42340,51720,64970,81010,,
53-4020,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",broad,14630,10.9,26.87,55890,1.6,17.03,21.71,27.82,31.47,35.4,35430,45160,57870,65450,73620,,
53-4022,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",detailed,14630,10.9,26.87,55890,1.6,17.03,21.71,27.82,31.47,35.4,35430,45160,57870,65450,73620,,
53-4030,Railroad Conductors and Yardmasters,broad,44920,7.1,31.46,65440,1.0,20.88,26.4,30.78,36.69,43.52,43430,54910,64030,76310,90520,,
53-4031,Railroad Conductors and Yardmasters,detailed,44920,7.1,31.46,65440,1.0,20.88,26.4,30.78,36.69,43.52,43430,54910,64030,76310,90520,,
53-4040,Subway and Streetcar Operators,broad,11250,6.8,31.48,65480,4.5,19.66,25.45,33.38,38.38,41.44,40880,52930,69440,79830,86200,,
53-4041,Subway and Streetcar Operators,detailed,11250,6.8,31.48,65480,4.5,19.66,25.45,33.38,38.38,41.44,40880,52930,69440,79830,86200,,
53-4090,Miscellaneous Rail Transportation Workers,broad,1540,14.5,26.28,54670,3.2,15.71,17.99,23.06,32.85,41.08,32670,37420,47970,68340,85450,,
53-4099,"Rail Transportation Workers, All Other",detailed,1540,14.5,26.28,54670,3.2,15.71,17.99,23.06,32.85,41.08,32670,37420,47970,68340,85450,,
53-5000,Water Transportation Workers,minor,63020,3.4,35.35,73530,4.0,14.17,19.73,28.48,41.65,61.74,29460,41030,59250,86620,128420,,
53-5010,Sailors and Marine Oilers,broad,25570,4.0,26.77,55680,9.3,12.36,15.91,21.6,28.99,37.59,25710,33100,44920,60300,78190,,
53-5011,Sailors and Marine Oilers,detailed,25570,4.0,26.77,55680,9.3,12.36,15.91,21.6,28.99,37.59,25710,33100,44920,60300,78190,,
53-5020,Ship and Boat Captains and Operators,broad,29980,3.9,41.76,86860,2.7,17.03,24.31,35.39,50.77,70.86,35420,50560,73610,105600,147380,,
53-5021,"Captains, Mates, and Pilots of Water Vessels",detailed,27590,3.9,43.14,89740,2.8,17.7,24.89,37.08,52.07,73.59,36810,51770,77130,108310,153070,,
53-5022,Motorboat Operators,detailed,2380,18.5,25.72,53500,2.6,13.38,18.13,26.88,31.74,37.32,27820,37700,55910,66020,77630,,
53-5030,Ship Engineers,broad,7480,6.0,38.99,81110,1.4,20.88,26.78,36.53,47.99,63.25,43440,55700,75990,99830,131570,,
53-5031,Ship Engineers,detailed,7480,6.0,38.99,81110,1.4,20.88,26.78,36.53,47.99,63.25,43440,55700,75990,99830,131570,,
53-6000,Other Transportation Workers,minor,330830,1.6,16.81,34970,1.2,9.97,11.62,13.83,17.65,27.88,20740,24180,28770,36710,57990,,
53-6010,Bridge and Lock Tenders,broad,3080,2.7,23.85,49610,1.0,13.73,18.76,25.16,29.08,31.16,28570,39020,52340,60490,64810,,
53-6011,Bridge and Lock Tenders,detailed,3080,2.7,23.85,49610,1.0,13.73,18.76,25.16,29.08,31.16,28570,39020,52340,60490,64810,,
53-6020,Parking Attendants,broad,123790,2.8,13.42,27910,0.6,9.48,11.04,13.02,15.1,17.97,19710,22970,27080,31410,37390,,
53-6021,Parking Attendants,detailed,123790,2.8,13.42,27910,0.6,9.48,11.04,13.02,15.1,17.97,19710,22970,27080,31410,37390,,
53-6031,Automotive and Watercraft Service Attendants,detailed,112750,2.2,13.53,28150,0.4,10.15,11.19,12.76,15.06,18.38,21100,23280,26540,31330,38230,,
53-6040,Traffic Technicians,broad,7430,3.2,25.55,53140,1.7,15.46,18.05,22.98,31.25,39.97,32150,37550,47800,65010,83150,,
53-6041,Traffic Technicians,detailed,7430,3.2,25.55,53140,1.7,15.46,18.05,22.98,31.25,39.97,32150,37550,47800,65010,83150,,
53-6050,Transportation Inspectors,broad,27360,3.6,39.1,81320,1.3,17.1,26.24,37.69,51.54,63.8,35560,54580,78400,107200,132710,,
53-6051,Transportation Inspectors,detailed,27360,3.6,39.1,81320,1.3,17.1,26.24,37.69,51.54,63.8,35560,54580,78400,107200,132710,,
53-6060,Passenger Attendants,broad,22990,10.6,14.62,30410,2.2,9.54,11.8,13.83,17.27,19.63,19840,24540,28770,35930,40830,,
53-6061,Passenger Attendants,detailed,22990,10.6,14.62,30410,2.2,9.54,11.8,13.83,17.27,19.63,19840,24540,28770,35930,40830,,
53-6098,"Aircraft Service Attendants and Transportation Workers, All Other",detailed,33430,4.3,21.12,43920,3.7,11.51,13.91,18.17,27.85,36.97,23930,28940,37790,57930,76910,,
53-7000,Material Moving Workers,minor,6921900,0.4,16.0,33290,0.2,10.63,12.48,14.77,18.43,23.3,22110,25960,30720,38330,48460,,
53-7010,Conveyor Operators and Tenders,broad,23160,4.1,18.05,37540,1.0,12.41,14.25,17.2,20.78,25.02,25810,29640,35770,43230,52040,,
53-7011,Conveyor Operators and Tenders,detailed,23160,4.1,18.05,37540,1.0,12.41,14.25,17.2,20.78,25.02,25810,29640,35770,43230,52040,,
53-7020,Crane and Tower Operators,broad,44060,3.3,30.77,64010,1.9,16.43,21.28,28.71,36.63,46.07,34170,44270,59710,76190,95820,,
53-7021,Crane and Tower Operators,detailed,44060,3.3,30.77,64010,1.9,16.43,21.28,28.71,36.63,46.07,34170,44270,59710,76190,95820,,
53-7030,Dredge Operators,broad,1750,12.5,25.86,53790,3.0,16.07,18.9,23.66,32.64,39.02,33420,39310,49210,67900,81160,,
53-7031,Dredge Operators,detailed,1750,12.5,25.86,53790,3.0,16.07,18.9,23.66,32.64,39.02,33420,39310,49210,67900,81160,,
53-7040,Hoist and Winch Operators,broad,4460,7.2,30.16,62730,3.0,15.05,20.26,30.1,39.36,47.39,31310,42140,62610,81860,98560,,
53-7041,Hoist and Winch Operators,detailed,4460,7.2,30.16,62730,3.0,15.05,20.26,30.1,39.36,47.39,31310,42140,62610,81860,98560,,
53-7050,Industrial Truck and Tractor Operators,broad,640950,1.2,18.85,39210,0.3,13.17,15.18,18.06,21.91,25.83,27390,31570,37560,45570,53720,,
53-7051,Industrial Truck and Tractor Operators,detailed,640950,1.2,18.85,39210,0.3,13.17,15.18,18.06,21.91,25.83,27390,31570,37560,45570,53720,,
53-7060,Laborers and Material Movers,broad,6021330,0.4,15.4,32040,0.2,10.47,12.23,14.38,17.69,21.85,21780,25430,29910,36800,45440,,
53-7061,Cleaners of Vehicles and Equipment,detailed,341660,1.2,14.14,29400,0.6,9.52,11.24,13.29,15.7,19.53,19810,23380,27640,32660,40610,,
53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,2805200,0.7,16.21,33710,0.2,10.96,12.77,14.96,18.57,23.39,22790,26550,31120,38620,48650,,
53-7063,Machine Feeders and Offbearers,detailed,64240,3.9,16.57,34470,0.7,11.55,13.39,15.87,19.2,23.35,24020,27860,33000,39930,48570,,
53-7064,"Packers and Packagers, Hand",detailed,599270,1.6,14.07,29270,0.5,9.92,11.62,13.49,15.83,19.03,20630,24180,28050,32920,39580,,
53-7065,Stockers and Order Fillers,detailed,2210960,0.8,14.91,31010,0.2,10.29,11.96,14.03,17.06,20.64,21410,24870,29190,35490,42930,,
53-7070,Pumping Station Operators,broad,26430,3.9,27.65,57500,1.3,15.52,20.17,27.21,34.67,40.51,32280,41960,56610,72110,84270,,
53-7071,Gas Compressor and Gas Pumping Station Operators,detailed,3800,7.6,30.66,63770,2.0,17.41,24.23,32.62,37.8,40.98,36220,50400,67840,78620,85230,,
